Reach,DateTime,elev,width,D50,slope,yield
upstream,4/19/2021 13:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 14:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 15:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 16:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 17:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 18:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 19:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 20:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 21:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 22:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/19/2021 23:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 0:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 1:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 2:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 3:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 4:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 5:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 6:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 7:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 8:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 9:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 10:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 11:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 12:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 13:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 14:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 15:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 16:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 17:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 18:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 19:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 20:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 21:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 22:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/20/2021 23:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 0:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 1:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 2:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 3:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 4:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 5:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 6:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 7:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 8:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 9:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 10:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 11:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 12:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 13:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 14:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 15:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 16:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 17:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 18:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 19:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 20:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 21:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 22:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/21/2021 23:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 0:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 1:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 2:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 3:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 4:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 5:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 6:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 7:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 8:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 9:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 10:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 11:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 12:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 13:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 14:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 15:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 16:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 17:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 18:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 19:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 20:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 21:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 22:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/22/2021 23:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 0:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 1:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 2:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 3:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 4:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 5:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 6:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 7:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 8:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 9:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 10:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 11:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 12:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 13:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 14:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 15:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 16:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 17:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 18:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 19:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 20:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 21:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 22:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/23/2021 23:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 0:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 1:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 2:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 3:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 4:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 5:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 6:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 7:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 8:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 9:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 10:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 11:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 12:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 13:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 14:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 15:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 16:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 17:00,1746.1185,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 18:00,1746.1185000019882,0.0,45.43415634567647,-0.003618925037249028,0.0
upstream,4/24/2021 19:00,1746.1185000009941,0.0,0.7071067811865476,-0.0036189250173674736,0.0
upstream,4/24/2021 20:00,1746.1185000009941,0.0,0.7071067811865476,-0.0036189250173674736,0.0
upstream,4/24/2021 21:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189250173674736,0.0
upstream,4/24/2021 22:00,1746.1185000019882,0.0,0.7071067811865476,-0.0036189249974859193,0.0
upstream,4/24/2021 23:00,1746.1185000019882,0.0,0.7071067811865476,-0.0036189249974859193,0.0
upstream,4/25/2021 0:00,1746.1185000039764,0.0,0.7071067811865476,-0.0036189249974859193,0.0
upstream,4/25/2021 1:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 2:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 3:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 4:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 5:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 6:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 7:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 8:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 9:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 10:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 11:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 12:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 13:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 14:00,1746.1185000029823,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 15:00,1746.1185000049704,0.0,0.7071067811865476,-0.0036189249776043654,0.0
upstream,4/25/2021 16:00,1746.1185000039764,0.0,0.7071067811865476,-0.003618924957722811,0.0
upstream,4/25/2021 17:00,1746.1185000039764,0.0,0.7071067811865476,-0.003618924957722811,0.0
upstream,4/25/2021 18:00,1746.1185000039764,0.0,0.7071067811865476,-0.003618924957722811,0.0
upstream,4/25/2021 19:00,1746.1185000059645,0.0,0.7071067811865476,-0.003618924957722811,0.0
upstream,4/25/2021 20:00,1746.1185000069586,0.0,0.7071067811865476,-0.003618924937841257,0.0
upstream,4/25/2021 21:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189249179597025,0.0
upstream,4/25/2021 22:00,1746.1185000089467,0.0,0.7071067811865476,-0.0036189248980781487,0.0
upstream,4/25/2021 23:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 0:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 1:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 2:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 3:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 4:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 5:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 6:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 7:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 8:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 9:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 10:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 11:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 12:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 13:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 14:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 15:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 16:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 17:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 18:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 19:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 20:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 21:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 22:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/26/2021 23:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 0:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 1:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 2:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 3:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 4:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 5:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 6:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 7:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 8:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 9:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 10:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 11:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 12:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 13:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 14:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 15:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 16:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 17:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 18:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 19:00,1746.1185000079527,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 20:00,1746.1185000099408,0.0,0.7071067811865476,-0.0036189248781965944,0.0
upstream,4/27/2021 21:00,1746.118500010935,0.0,0.7071067811865476,-0.00361892485831504,0.0
upstream,4/27/2021 22:00,1746.118500011929,0.0,0.7071067811865476,-0.003618924838433486,0.0
upstream,4/27/2021 23:00,1746.118500012923,0.0,0.7071067811865476,-0.003618924818551932,0.0
